Total Objects, Sample Time,Time (ms)
2937,00:02:24.012336200,6
2938,00:02:24.079331100,5
2939,00:02:24.130336600,5
2940,00:02:24.180522,5
2941,00:02:24.226740700,4
2942,00:02:24.275704,5
2943,00:02:24.326315100,5
2944,00:02:24.378315200,4
2945,00:02:24.427305300,5
2946,00:02:24.476729100,5
2947,00:02:24.529723700,5
2948,00:02:24.580719400,4
2949,00:02:24.629295200,4
2950,00:02:24.675714300,5
2951,00:02:24.728292400,5
2952,00:02:24.781282700,4
2953,00:02:24.830282,4
2954,00:02:24.876273500,5
2955,00:02:24.929728700,5
2956,00:02:24.982002600,5
2957,00:02:25.030267100,4
2958,00:02:25.078264700,4
2959,00:02:25.130263900,4
2960,00:02:25.183487500,5
2961,00:02:25.234553400,5
2962,00:02:25.282012800,4
2963,00:02:25.335671900,4
2964,00:02:25.386247200,4
2965,00:02:25.434631800,5
2966,00:02:25.481236600,4
2967,00:02:25.534663,4
2968,00:02:25.585647800,4
2969,00:02:25.632650100,5
2970,00:02:25.677219,4
2971,00:02:25.725640700,5
2972,00:02:25.778636600,5
2973,00:02:25.830633200,5
2974,00:02:25.877655600,4
2975,00:02:25.926234500,4
2976,00:02:25.978630900,5
2977,00:02:26.029621,4
2978,00:02:26.077406200,4
2979,00:02:26.124610900,4
2980,00:02:26.176762600,5
2981,00:02:26.230604700,5
2982,00:02:26.282605700,4
2983,00:02:26.330175600,4
2984,00:02:26.381945700,4
2985,00:02:26.436592100,5
2986,00:02:26.486589100,5
2987,00:02:26.533587400,5
2988,00:02:26.584581400,4
2989,00:02:26.636578200,5
2990,00:02:26.688573600,5
2991,00:02:26.735564100,4
2992,00:02:26.783569400,5
2993,00:02:26.835561100,4
2994,00:02:26.887446700,4
2995,00:02:26.935135100,4
2996,00:02:26.986663700,5
2997,00:02:27.055556,4
2998,00:02:27.107989800,4
2999,00:02:27.156115800,4
3000,00:02:27.207543900,5
