Total Objects, Sample Time,Time (ms)
2916,00:02:22.968408500,6
2917,00:02:23.020407300,6
2918,00:02:23.075399600,6
2919,00:02:23.122403400,6
2920,00:02:23.170394100,5
2921,00:02:23.218395400,6
2922,00:02:23.271505500,6
2923,00:02:23.321384100,5
2924,00:02:23.367378200,6
2925,00:02:23.418378100,6
2926,00:02:23.472374600,5
2927,00:02:23.521371800,5
2928,00:02:23.568368100,5
2929,00:02:23.613365600,6
2930,00:02:23.666363700,5
2931,00:02:23.718356800,6
2932,00:02:23.767355300,6
2933,00:02:23.814350,5
2934,00:02:23.864356300,5
2935,00:02:23.916765100,5
2936,00:02:23.964342200,6
2937,00:02:24.012336200,6
2938,00:02:24.079331100,5
2939,00:02:24.130336600,6
2940,00:02:24.180522,5
2941,00:02:24.226740700,6
2942,00:02:24.275704,6
2943,00:02:24.326315100,6
2944,00:02:24.378315200,5
2945,00:02:24.427305300,6
2946,00:02:24.476729100,6
2947,00:02:24.529723700,6
2948,00:02:24.580719400,6
2949,00:02:24.629295200,5
2950,00:02:24.675714300,6
2951,00:02:24.728292400,6
2952,00:02:24.781282700,6
2953,00:02:24.830282,5
2954,00:02:24.876273500,6
2955,00:02:24.929728700,6
2956,00:02:24.982002600,5
2957,00:02:25.030267100,6
2958,00:02:25.078264700,6
2959,00:02:25.130263900,6
2960,00:02:25.183487500,6
2961,00:02:25.234553400,5
2962,00:02:25.282012800,7
2963,00:02:25.335671900,5
2964,00:02:25.386247200,5
2965,00:02:25.434631800,6
2966,00:02:25.481236600,6
2967,00:02:25.534663,6
2968,00:02:25.585647800,4
2969,00:02:25.632650100,4
2970,00:02:25.677219,5
2971,00:02:25.725640700,6
2972,00:02:25.778636600,6
2973,00:02:25.830633200,6
2974,00:02:25.877655600,5
2975,00:02:25.926234500,6
2976,00:02:25.978630900,5
2977,00:02:26.029621,6
2978,00:02:26.077406200,6
2979,00:02:26.124610900,6
2980,00:02:26.176762600,7
2981,00:02:26.230604700,6
2982,00:02:26.282605700,6
2983,00:02:26.330175600,6
2984,00:02:26.381945700,6
2985,00:02:26.436592100,6
2986,00:02:26.486589100,5
2987,00:02:26.533587400,6
2988,00:02:26.584581400,6
2989,00:02:26.636578200,6
2990,00:02:26.688573600,5
2991,00:02:26.735564100,5
2992,00:02:26.783569400,5
2993,00:02:26.835561100,6
2994,00:02:26.887446700,6
2995,00:02:26.935135100,6
2996,00:02:26.986663700,6
2997,00:02:27.055556,6
2998,00:02:27.107989800,6
2999,00:02:27.156115800,6
3000,00:02:27.207543900,5
